Messung,Latenz_tz, Latenz_ns
92218, 89, 29.67
92219, 114, 38.00
92220, 90, 30.00
92221, 90, 30.00
92222, 88, 29.33
92223, 94, 31.33
92224, 89, 29.67
92225, 91, 30.33
92226, 93, 31.00
92227, 89, 29.67
92228, 91, 30.33
92229, 91, 30.33
92230, 87, 29.00
92231, 91, 30.33
92232, 91, 30.33
92233, 87, 29.00
92234, 92, 30.67
92235, 88, 29.33
92236, 90, 30.00
92237, 90, 30.00
92238, 92, 30.67
92239, 88, 29.33
92240, 92, 30.67
92241, 92, 30.67
92242, 89, 29.67
92243, 91, 30.33
92244, 87, 29.00
92245, 91, 30.33
92246, 87, 29.00
92247, 91, 30.33
92248, 87, 29.00
92249, 91, 30.33
92250, 89, 29.67
92251, 91, 30.33
92252, 90, 30.00
92253, 92, 30.67
92254, 88, 29.33
92255, 92, 30.67
92256, 88, 29.33
92257, 92, 30.67
92258, 88, 29.33
92259, 94, 31.33
92260, 91, 30.33
92261, 89, 29.67
92262, 91, 30.33
92263, 91, 30.33
92264, 85, 28.33
92265, 91, 30.33
92266, 87, 29.00
92267, 91, 30.33
92268, 93, 31.00
92269, 89, 29.67
92270, 91, 30.33
92271, 90, 30.00
92272, 92, 30.67
92273, 88, 29.33
92274, 92, 30.67
92275, 88, 29.33
92276, 92, 30.67
92277, 90, 30.00
92278, 88, 29.33
92279, 91, 30.33
92280, 89, 29.67
92281, 91, 30.33
92282, 89, 29.67
92283, 91, 30.33
92284, 91, 30.33
92285, 93, 31.00
92286, 87, 29.00
92287, 91, 30.33
92288, 91, 30.33
92289, 89, 29.67
92290, 90, 30.00
92291, 86, 28.67
92292, 94, 31.33
92293, 88, 29.33
92294, 92, 30.67
92295, 90, 30.00
92296, 90, 30.00
92297, 91, 30.33
92298, 91, 30.33
92299, 87, 29.00
92300, 91, 30.33
92301, 85, 28.33
92302, 91, 30.33
92303, 89, 29.67
92304, 91, 30.33
92305, 93, 31.00
92306, 91, 30.33
92307, 91, 30.33
92308, 90, 30.00
92309, 88, 29.33
92310, 94, 31.33
92311, 90, 30.00
92312, 92, 30.67
92313, 88, 29.33
92314, 90, 30.00
92315, 90, 30.00
92316, 91, 30.33
92317, 91, 30.33
92318, 91, 30.33
92319, 91, 30.33
92320, 85, 28.33
92321, 91, 30.33
92322, 87, 29.00
92323, 91, 30.33
92324, 85, 28.33
92325, 91, 30.33
92326, 91, 30.33
92327, 90, 30.00
92328, 90, 30.00
92329, 90, 30.00
92330, 92, 30.67
92331, 90, 30.00
92332, 98, 32.67
92333, 91, 30.33
92334, 87, 29.00
92335, 89, 29.67
92336, 85, 28.33
92337, 91, 30.33
92338, 87, 29.00
92339, 85, 28.33
92340, 89, 29.67
92341, 89, 29.67
92342, 89, 29.67
92343, 89, 29.67
92344, 88, 29.33
92345, 90, 30.00
92346, 86, 28.67
92347, 90, 30.00
92348, 88, 29.33
92349, 86, 28.67
92350, 88, 29.33
92351, 87, 29.00
92352, 89, 29.67
92353, 89, 29.67
92354, 89, 29.67
92355, 89, 29.67
92356, 89, 29.67
92357, 89, 29.67
92358, 89, 29.67
92359, 89, 29.67
92360, 89, 29.67
92361, 89, 29.67
92362, 88, 29.33
92363, 90, 30.00
92364, 88, 29.33
92365, 86, 28.67
92366, 92, 30.67
92367, 84, 28.00
92368, 92, 30.67
92369, 88, 29.33
92370, 85, 28.33
92371, 89, 29.67
92372, 89, 29.67
92373, 89, 29.67
92374, 85, 28.33
92375, 89, 29.67
92376, 85, 28.33
92377, 89, 29.67
92378, 89, 29.67
92379, 87, 29.00
92380, 87, 29.00
92381, 90, 30.00
92382, 84, 28.00
92383, 86, 28.67
92384, 90, 30.00
92385, 86, 28.67
92386, 88, 29.33
92387, 86, 28.67
92388, 86, 28.67
92389, 87, 29.00
92390, 87, 29.00
92391, 87, 29.00
92392, 89, 29.67
92393, 89, 29.67
92394, 89, 29.67
92395, 89, 29.67
92396, 85, 28.33
92397, 87, 29.00
92398, 91, 30.33
92399, 87, 29.00
92400, 88, 29.33
92401, 86, 28.67
92402, 88, 29.33
92403, 86, 28.67
92404, 92, 30.67
92405, 84, 28.00
92406, 92, 30.67
92407, 88, 29.33
92408, 85, 28.33
92409, 89, 29.67
92410, 89, 29.67
92411, 89, 29.67
92412, 89, 29.67
92413, 85, 28.33
92414, 87, 29.00
92415, 91, 30.33
92416, 83, 27.67
92417, 91, 30.33
92418, 83, 27.67
92419, 90, 30.00
92420, 84, 28.00
92421, 86, 28.67
92422, 90, 30.00
92423, 86, 28.67
92424, 88, 29.33
92425, 84, 28.00
92426, 92, 30.67
92427, 83, 27.67
92428, 91, 30.33
92429, 89, 29.67
92430, 85, 28.33
92431, 89, 29.67
92432, 85, 28.33
92433, 89, 29.67
92434, 89, 29.67
92435, 85, 28.33
92436, 87, 29.00
92437, 87, 29.00
92438, 87, 29.00
92439, 90, 30.00
92440, 84, 28.00
92441, 86, 28.67
92442, 90, 30.00
92443, 86, 28.67
92444, 86, 28.67
92445, 88, 29.33
92446, 88, 29.33
92447, 83, 27.67
92448, 85, 28.33
92449, 89, 29.67
92450, 89, 29.67
92451, 85, 28.33
92452, 87, 29.00
92453, 91, 30.33
92454, 83, 27.67
92455, 89, 29.67
92456, 91, 30.33
92457, 85, 28.33
92458, 89, 29.67
92459, 89, 29.67
92460, 88, 29.33
92461, 84, 28.00
92462, 92, 30.67
92463, 86, 28.67
92464, 86, 28.67
92465, 90, 30.00
92466, 86, 28.67
92467, 86, 28.67
92468, 87, 29.00
92469, 91, 30.33
92470, 89, 29.67
92471, 89, 29.67
92472, 89, 29.67
92473, 85, 28.33
92474, 89, 29.67
92475, 85, 28.33
92476, 89, 29.67
92477, 89, 29.67
92478, 87, 29.00
92479, 87, 29.00
92480, 87, 29.00
92481, 90, 30.00
92482, 90, 30.00
92483, 86, 28.67
92484, 88, 29.33
92485, 92, 30.67
92486, 84, 28.00
92487, 86, 28.67
92488, 88, 29.33
92489, 83, 27.67
92490, 91, 30.33
92491, 89, 29.67
92492, 85, 28.33
92493, 85, 28.33
92494, 87, 29.00
92495, 85, 28.33
92496, 87, 29.00
92497, 91, 30.33
92498, 83, 27.67
92499, 91, 30.33
92500, 89, 29.67
92501, 89, 29.67
92502, 88, 29.33
92503, 84, 28.00
92504, 88, 29.33
92505, 90, 30.00
92506, 86, 28.67
92507, 86, 28.67
92508, 88, 29.33
92509, 88, 29.33
92510, 83, 27.67
92511, 91, 30.33
92512, 89, 29.67
92513, 89, 29.67
92514, 85, 28.33
92515, 87, 29.00
92516, 91, 30.33
92517, 87, 29.00
92518, 89, 29.67
92519, 91, 30.33
92520, 85, 28.33
92521, 89, 29.67
92522, 89, 29.67
92523, 88, 29.33
92524, 86, 28.67
92525, 88, 29.33
92526, 86, 28.67
92527, 88, 29.33
92528, 90, 30.00
92529, 88, 29.33
92530, 92, 30.67
92531, 87, 29.00
92532, 87, 29.00
92533, 87, 29.00
92534, 89, 29.67
92535, 85, 28.33
92536, 91, 30.33
92537, 83, 27.67
92538, 89, 29.67
92539, 91, 30.33
92540, 85, 28.33
92541, 89, 29.67
92542, 89, 29.67
92543, 88, 29.33
92544, 84, 28.00
92545, 92, 30.67
92546, 86, 28.67
92547, 86, 28.67
92548, 90, 30.00
92549, 86, 28.67
92550, 90, 30.00
92551, 87, 29.00
92552, 87, 29.00
92553, 87, 29.00
92554, 89, 29.67
92555, 85, 28.33
92556, 91, 30.33
92557, 83, 27.67
92558, 89, 29.67
92559, 91, 30.33
92560, 89, 29.67
92561, 87, 29.00
92562, 87, 29.00
92563, 88, 29.33
92564, 86, 28.67
92565, 88, 29.33
92566, 88, 29.33
92567, 88, 29.33
92568, 84, 28.00
92569, 92, 30.67
92570, 88, 29.33
92571, 128, 42.67
92572, 90, 30.00
92573, 86, 28.67
92574, 88, 29.33
92575, 86, 28.67
92576, 88, 29.33
92577, 83, 27.67
92578, 85, 28.33
92579, 89, 29.67
92580, 85, 28.33
92581, 89, 29.67
92582, 89, 29.67
92583, 89, 29.67
92584, 89, 29.67
92585, 85, 28.33
92586, 87, 29.00
92587, 91, 30.33
92588, 83, 27.67
92589, 90, 30.00
92590, 84, 28.00
92591, 86, 28.67
92592, 90, 30.00
92593, 86, 28.67
92594, 88, 29.33
92595, 84, 28.00
92596, 92, 30.67
92597, 83, 27.67
92598, 91, 30.33
92599, 89, 29.67
92600, 87, 29.00
92601, 91, 30.33
92602, 87, 29.00
92603, 91, 30.33
92604, 93, 31.00
92605, 87, 29.00
92606, 91, 30.33
92607, 91, 30.33
92608, 85, 28.33
92609, 90, 30.00
92610, 92, 30.67
92611, 90, 30.00
92612, 90, 30.00
92613, 94, 31.33
92614, 88, 29.33
92615, 92, 30.67
92616, 90, 30.00
92617, 91, 30.33
92618, 91, 30.33
92619, 91, 30.33
92620, 91, 30.33
92621, 91, 30.33
92622, 91, 30.33
92623, 91, 30.33
92624, 93, 31.00
92625, 91, 30.33
92626, 91, 30.33
92627, 85, 28.33
92628, 90, 30.00
92629, 92, 30.67
92630, 88, 29.33
92631, 92, 30.67
92632, 88, 29.33
92633, 92, 30.67
92634, 90, 30.00
92635, 88, 29.33
92636, 91, 30.33
92637, 91, 30.33
92638, 87, 29.00
92639, 91, 30.33
92640, 91, 30.33
92641, 91, 30.33
92642, 89, 29.67
92643, 91, 30.33
92644, 93, 31.00
92645, 91, 30.33
92646, 91, 30.33
92647, 90, 30.00
92648, 90, 30.00
92649, 90, 30.00
92650, 92, 30.67
92651, 90, 30.00
92652, 88, 29.33
92653, 92, 30.67
92654, 88, 29.33
92655, 91, 30.33
92656, 91, 30.33
92657, 91, 30.33
92658, 89, 29.67
92659, 91, 30.33
92660, 87, 29.00
92661, 91, 30.33
92662, 87, 29.00
92663, 91, 30.33
92664, 91, 30.33
92665, 85, 28.33
92666, 90, 30.00
92667, 86, 28.67
92668, 92, 30.67
92669, 88, 29.33
92670, 90, 30.00
92671, 86, 28.67
92672, 92, 30.67
92673, 90, 30.00
92674, 89, 29.67
92675, 91, 30.33
92676, 87, 29.00
92677, 91, 30.33
92678, 87, 29.00
92679, 91, 30.33
92680, 93, 31.00
92681, 87, 29.00
92682, 91, 30.33
92683, 91, 30.33
92684, 89, 29.67
92685, 90, 30.00
92686, 86, 28.67
92687, 92, 30.67
92688, 88, 29.33
92689, 90, 30.00
92690, 86, 28.67
92691, 88, 29.33
92692, 94, 31.33
92693, 89, 29.67
92694, 91, 30.33
92695, 91, 30.33
92696, 91, 30.33
92697, 91, 30.33
92698, 89, 29.67
92699, 91, 30.33
92700, 93, 31.00
92701, 91, 30.33
92702, 91, 30.33
92703, 90, 30.00
92704, 88, 29.33
92705, 90, 30.00
92706, 90, 30.00
92707, 88, 29.33
92708, 92, 30.67
92709, 88, 29.33
92710, 94, 31.33
92711, 85, 28.33
92712, 91, 30.33
92713, 91, 30.33
92714, 87, 29.00
92715, 91, 30.33
92716, 87, 29.00
92717, 91, 30.33
92718, 87, 29.00
92719, 91, 30.33
92720, 93, 31.00
92721, 91, 30.33
92722, 90, 30.00
92723, 90, 30.00
92724, 90, 30.00
92725, 90, 30.00
92726, 94, 31.33
92727, 88, 29.33
92728, 92, 30.67
92729, 88, 29.33
92730, 91, 30.33
92731, 168, 56.00
92732, 87, 29.00
92733, 91, 30.33
92734, 91, 30.33
92735, 91, 30.33
92736, 90, 30.00
92737, 86, 28.67
92738, 92, 30.67
92739, 88, 29.33
92740, 92, 30.67
92741, 88, 29.33
92742, 94, 31.33
92743, 85, 28.33
92744, 91, 30.33
92745, 91, 30.33
92746, 91, 30.33
92747, 91, 30.33
92748, 91, 30.33
92749, 93, 31.00
92750, 91, 30.33
92751, 93, 31.00
92752, 91, 30.33
92753, 94, 31.33
92754, 90, 30.00
92755, 90, 30.00
92756, 92, 30.67
92757, 88, 29.33
92758, 92, 30.67
92759, 88, 29.33
92760, 94, 31.33
92761, 91, 30.33
92762, 91, 30.33
92763, 91, 30.33
92764, 91, 30.33
92765, 91, 30.33
92766, 89, 29.67
92767, 87, 29.00
92768, 91, 30.33
92769, 89, 29.67
92770, 91, 30.33
92771, 90, 30.00
92772, 90, 30.00
92773, 92, 30.67
92774, 88, 29.33
92775, 90, 30.00
92776, 86, 28.67
92777, 92, 30.67
92778, 85, 28.33
92779, 91, 30.33
92780, 87, 29.00
92781, 91, 30.33
92782, 85, 28.33
92783, 91, 30.33
92784, 89, 29.67
92785, 91, 30.33
92786, 93, 31.00
92787, 91, 30.33
92788, 85, 28.33
92789, 90, 30.00
92790, 86, 28.67
92791, 94, 31.33
92792, 88, 29.33
92793, 92, 30.67
92794, 88, 29.33
92795, 94, 31.33
92796, 91, 30.33
92797, 89, 29.67
92798, 91, 30.33
92799, 91, 30.33
92800, 93, 31.00
92801, 91, 30.33
92802, 87, 29.00
92803, 91, 30.33
92804, 93, 31.00
92805, 91, 30.33
92806, 90, 30.00
92807, 90, 30.00
92808, 92, 30.67
92809, 88, 29.33
92810, 90, 30.00
92811, 88, 29.33
92812, 94, 31.33
92813, 85, 28.33
92814, 91, 30.33
92815, 87, 29.00
92816, 91, 30.33
92817, 85, 28.33
92818, 91, 30.33
92819, 87, 29.00
92820, 91, 30.33
92821, 85, 28.33
92822, 91, 30.33
92823, 85, 28.33
92824, 90, 30.00
92825, 86, 28.67
92826, 92, 30.67
92827, 92, 30.67
92828, 88, 29.33
92829, 90, 30.00
92830, 92, 30.67
92831, 89, 29.67
92832, 91, 30.33
92833, 91, 30.33
92834, 91, 30.33
92835, 87, 29.00
92836, 91, 30.33
92837, 93, 31.00
92838, 91, 30.33
92839, 93, 31.00
92840, 91, 30.33
92841, 94, 31.33
92842, 90, 30.00
92843, 90, 30.00
92844, 90, 30.00
92845, 94, 31.33
92846, 88, 29.33
92847, 88, 29.33
92848, 94, 31.33
92849, 85, 28.33
92850, 91, 30.33
92851, 91, 30.33
92852, 91, 30.33
92853, 85, 28.33
92854, 91, 30.33
92855, 87, 29.00
92856, 91, 30.33
92857, 85, 28.33
92858, 91, 30.33
92859, 92, 30.67
92860, 88, 29.33
92861, 86, 28.67
92862, 92, 30.67
92863, 88, 29.33
92864, 92, 30.67
92865, 90, 30.00
92866, 88, 29.33
92867, 91, 30.33
92868, 91, 30.33
92869, 93, 31.00
92870, 91, 30.33
92871, 93, 31.00
92872, 87, 29.00
92873, 91, 30.33
92874, 87, 29.00
92875, 91, 30.33
92876, 87, 29.00
92877, 92, 30.67
92878, 88, 29.33
92879, 94, 31.33
92880, 90, 30.00
92881, 94, 31.33
92882, 88, 29.33
92883, 92, 30.67
92884, 90, 30.00
92885, 91, 30.33
92886, 91, 30.33
92887, 87, 29.00
92888, 91, 30.33
92889, 85, 28.33
92890, 91, 30.33
92891, 87, 29.00
92892, 91, 30.33
92893, 85, 28.33
92894, 91, 30.33
92895, 91, 30.33
92896, 90, 30.00
92897, 92, 30.67
92898, 90, 30.00
92899, 92, 30.67
92900, 88, 29.33
92901, 92, 30.67
92902, 88, 29.33
92903, 94, 31.33
92904, 91, 30.33
92905, 91, 30.33
92906, 93, 31.00
92907, 89, 29.67
92908, 91, 30.33
92909, 87, 29.00
92910, 91, 30.33
92911, 87, 29.00
92912, 91, 30.33
92913, 87, 29.00
92914, 89, 29.67
92915, 90, 30.00
92916, 86, 28.67
92917, 88, 29.33
92918, 92, 30.67
92919, 90, 30.00
92920, 88, 29.33
92921, 92, 30.67
92922, 88, 29.33
92923, 91, 30.33
92924, 89, 29.67
92925, 91, 30.33
92926, 91, 30.33
92927, 91, 30.33
92928, 91, 30.33
92929, 87, 29.00
92930, 91, 30.33
92931, 93, 31.00
92932, 91, 30.33
92933, 91, 30.33
92934, 90, 30.00
92935, 88, 29.33
92936, 94, 31.33
92937, 90, 30.00
92938, 92, 30.67
92939, 88, 29.33
92940, 88, 29.33
92941, 94, 31.33
92942, 85, 28.33
92943, 91, 30.33
92944, 91, 30.33
92945, 91, 30.33
92946, 91, 30.33
92947, 91, 30.33
92948, 87, 29.00
92949, 91, 30.33
92950, 85, 28.33
92951, 91, 30.33
92952, 85, 28.33
92953, 90, 30.00
92954, 92, 30.67
92955, 88, 29.33
92956, 92, 30.67
92957, 88, 29.33
92958, 92, 30.67
92959, 90, 30.00
92960, 92, 30.67
92961, 91, 30.33
92962, 91, 30.33
92963, 93, 31.00
92964, 89, 29.67
92965, 91, 30.33
92966, 91, 30.33
92967, 87, 29.00
92968, 91, 30.33
92969, 93, 31.00
92970, 89, 29.67
92971, 91, 30.33
92972, 90, 30.00
92973, 88, 29.33
92974, 94, 31.33
92975, 90, 30.00
92976, 94, 31.33
92977, 88, 29.33
92978, 90, 30.00
92979, 90, 30.00
92980, 85, 28.33
92981, 91, 30.33
92982, 91, 30.33
92983, 91, 30.33
92984, 91, 30.33
92985, 87, 29.00
92986, 91, 30.33
92987, 93, 31.00
92988, 91, 30.33
92989, 93, 31.00
92990, 87, 29.00
92991, 92, 30.67
92992, 88, 29.33
92993, 86, 28.67
92994, 94, 31.33
92995, 88, 29.33
92996, 90, 30.00
92997, 92, 30.67
92998, 88, 29.33
92999, 94, 31.33
93000, 91, 30.33
93001, 91, 30.33
93002, 93, 31.00
93003, 89, 29.67
93004, 91, 30.33
93005, 91, 30.33
93006, 87, 29.00
93007, 91, 30.33
93008, 93, 31.00
93009, 89, 29.67
93010, 91, 30.33
93011, 94, 31.33
93012, 88, 29.33
93013, 90, 30.00
93014, 90, 30.00
93015, 88, 29.33
93016, 92, 30.67
93017, 86, 28.67
93018, 88, 29.33
93019, 94, 31.33
93020, 89, 29.67
93021, 91, 30.33
93022, 93, 31.00
93023, 91, 30.33
93024, 85, 28.33
93025, 91, 30.33
93026, 89, 29.67
93027, 93, 31.00
93028, 87, 29.00
93029, 91, 30.33
93030, 87, 29.00
93031, 89, 29.67
93032, 90, 30.00
93033, 86, 28.67
93034, 88, 29.33
93035, 92, 30.67
93036, 88, 29.33
93037, 90, 30.00
93038, 92, 30.67
93039, 90, 30.00
93040, 85, 28.33
93041, 91, 30.33
93042, 91, 30.33
93043, 93, 31.00
93044, 91, 30.33
93045, 93, 31.00
93046, 91, 30.33
93047, 93, 31.00
93048, 93, 31.00
93049, 85, 28.33
93050, 89, 29.67
93051, 91, 30.33
93052, 90, 30.00
93053, 90, 30.00
93054, 90, 30.00
93055, 90, 30.00
93056, 90, 30.00
93057, 92, 30.67
93058, 86, 28.67
93059, 92, 30.67
93060, 90, 30.00
93061, 89, 29.67
93062, 91, 30.33
93063, 93, 31.00
93064, 89, 29.67
93065, 91, 30.33
93066, 91, 30.33
93067, 87, 29.00
93068, 87, 29.00
93069, 91, 30.33
93070, 93, 31.00
93071, 87, 29.00
93072, 89, 29.67
93073, 90, 30.00
93074, 86, 28.67
93075, 88, 29.33
93076, 92, 30.67
93077, 90, 30.00
93078, 88, 29.33
93079, 92, 30.67
93080, 90, 30.00
93081, 90, 30.00
93082, 89, 29.67
93083, 119, 39.67
93084, 90, 30.00
93085, 84, 28.00
93086, 86, 28.67
93087, 90, 30.00
93088, 86, 28.67
93089, 88, 29.33
93090, 84, 28.00
93091, 92, 30.67
93092, 88, 29.33
93093, 87, 29.00
93094, 87, 29.00
93095, 87, 29.00
93096, 85, 28.33
93097, 87, 29.00
93098, 85, 28.33
93099, 87, 29.00
93100, 91, 30.33
93101, 91, 30.33
93102, 89, 29.67
93103, 89, 29.67
93104, 89, 29.67
93105, 88, 29.33
93106, 84, 28.00
93107, 92, 30.67
93108, 86, 28.67
93109, 86, 28.67
93110, 90, 30.00
93111, 88, 29.33
93112, 92, 30.67
93113, 87, 29.00
93114, 87, 29.00
93115, 87, 29.00
93116, 89, 29.67
93117, 85, 28.33
93118, 91, 30.33
93119, 87, 29.00
93120, 89, 29.67
93121, 91, 30.33
93122, 85, 28.33
93123, 89, 29.67
93124, 89, 29.67
93125, 88, 29.33
93126, 84, 28.00
93127, 92, 30.67
93128, 86, 28.67
93129, 92, 30.67
93130, 84, 28.00
93131, 92, 30.67
93132, 88, 29.33
93133, 85, 28.33
93134, 87, 29.00
93135, 87, 29.00
93136, 85, 28.33
93137, 87, 29.00
93138, 91, 30.33
93139, 83, 27.67
93140, 85, 28.33
93141, 89, 29.67
93142, 89, 29.67
93143, 87, 29.00
93144, 87, 29.00
93145, 90, 30.00
93146, 84, 28.00
93147, 86, 28.67
93148, 86, 28.67
93149, 90, 30.00
93150, 86, 28.67
93151, 88, 29.33
93152, 90, 30.00
93153, 87, 29.00
93154, 89, 29.67
93155, 89, 29.67
93156, 85, 28.33
93157, 87, 29.00
93158, 85, 28.33
93159, 83, 27.67
93160, 89, 29.67
93161, 91, 30.33
93162, 85, 28.33
93163, 87, 29.00
93164, 87, 29.00
93165, 88, 29.33
93166, 86, 28.67
93167, 88, 29.33
93168, 86, 28.67
93169, 92, 30.67
93170, 84, 28.00
93171, 88, 29.33
93172, 92, 30.67
93173, 87, 29.00
93174, 89, 29.67
93175, 85, 28.33
93176, 89, 29.67
93177, 85, 28.33
93178, 89, 29.67
93179, 89, 29.67
93180, 85, 28.33
93181, 87, 29.00
93182, 91, 30.33
93183, 83, 27.67
93184, 87, 29.00
93185, 90, 30.00
93186, 86, 28.67
93187, 90, 30.00
93188, 86, 28.67
93189, 88, 29.33
93190, 86, 28.67
93191, 86, 28.67
93192, 87, 29.00
93193, 87, 29.00
93194, 85, 28.33
93195, 89, 29.67
93196, 85, 28.33
93197, 91, 30.33
93198, 87, 29.00
93199, 85, 28.33
93200, 89, 29.67
93201, 85, 28.33
93202, 89, 29.67
93203, 89, 29.67
93204, 88, 29.33
93205, 86, 28.67
93206, 86, 28.67
93207, 90, 30.00
93208, 88, 29.33
93209, 84, 28.00
93210, 92, 30.67
93211, 83, 27.67
93212, 91, 30.33
93213, 89, 29.67
93214, 85, 28.33
93215, 89, 29.67
93216, 89, 29.67
93217, 85, 28.33
93218, 87, 29.00
93219, 85, 28.33
93220, 87, 29.00
93221, 91, 30.33
93222, 83, 27.67
93223, 90, 30.00
93224, 84, 28.00
93225, 86, 28.67
93226, 90, 30.00
93227, 86, 28.67
93228, 88, 29.33
93229, 86, 28.67
93230, 90, 30.00
93231, 85, 28.33
93232, 89, 29.67
93233, 89, 29.67
93234, 85, 28.33
93235, 87, 29.00
93236, 91, 30.33
93237, 83, 27.67
93238, 89, 29.67
93239, 83, 27.67
93240, 91, 30.33
93241, 89, 29.67
93242, 90, 30.00
93243, 177, 59.00
93244, 85, 28.33
93245, 87, 29.00
93246, 91, 30.33
93247, 87, 29.00
93248, 91, 30.33
93249, 83, 27.67
93250, 91, 30.33
93251, 83, 27.67
93252, 90, 30.00
93253, 84, 28.00
93254, 90, 30.00
93255, 86, 28.67
93256, 86, 28.67
93257, 90, 30.00
93258, 88, 29.33
93259, 92, 30.67
93260, 85, 28.33
93261, 89, 29.67
93262, 89, 29.67
93263, 85, 28.33
93264, 87, 29.00
93265, 91, 30.33
93266, 83, 27.67
93267, 89, 29.67
93268, 83, 27.67
93269, 91, 30.33
93270, 83, 27.67
93271, 87, 29.00
93272, 90, 30.00
93273, 90, 30.00
93274, 86, 28.67
93275, 90, 30.00
93276, 84, 28.00
93277, 92, 30.67
93278, 88, 29.33
93279, 91, 30.33
93280, 89, 29.67
93281, 85, 28.33
93282, 89, 29.67
93283, 89, 29.67
93284, 85, 28.33
93285, 87, 29.00
93286, 89, 29.67
93287, 89, 29.67
93288, 89, 29.67
93289, 89, 29.67
93290, 88, 29.33
93291, 86, 28.67
93292, 86, 28.67
93293, 90, 30.00
93294, 86, 28.67
93295, 88, 29.33
93296, 88, 29.33
93297, 87, 29.00
93298, 91, 30.33
93299, 87, 29.00
93300, 89, 29.67
93301, 87, 29.00
93302, 91, 30.33
93303, 87, 29.00
93304, 91, 30.33
93305, 87, 29.00
93306, 91, 30.33
93307, 87, 29.00
93308, 90, 30.00
93309, 84, 28.00
93310, 92, 30.67
93311, 86, 28.67
93312, 92, 30.67
93313, 84, 28.00
93314, 92, 30.67
93315, 83, 27.67
93316, 91, 30.33
93317, 87, 29.00
93318, 89, 29.67
93319, 87, 29.00
93320, 89, 29.67
93321, 89, 29.67
93322, 91, 30.33
93323, 91, 30.33
93324, 83, 27.67
93325, 90, 30.00
93326, 84, 28.00
93327, 92, 30.67
93328, 86, 28.67
93329, 92, 30.67
93330, 84, 28.00
93331, 90, 30.00
93332, 88, 29.33
93333, 85, 28.33
93334, 89, 29.67
93335, 85, 28.33
93336, 89, 29.67
93337, 91, 30.33
93338, 87, 29.00
93339, 89, 29.67
93340, 87, 29.00
93341, 91, 30.33
93342, 87, 29.00
93343, 88, 29.33
93344, 86, 28.67
93345, 86, 28.67
93346, 90, 30.00
93347, 86, 28.67
93348, 88, 29.33
93349, 86, 28.67
93350, 87, 29.00
93351, 89, 29.67
93352, 89, 29.67
93353, 89, 29.67
93354, 91, 30.33
93355, 87, 29.00
93356, 89, 29.67
93357, 83, 27.67
93358, 91, 30.33
93359, 83, 27.67
93360, 90, 30.00
93361, 84, 28.00
93362, 90, 30.00
93363, 88, 29.33
93364, 88, 29.33
93365, 86, 28.67
93366, 88, 29.33
93367, 87, 29.00
93368, 87, 29.00
93369, 87, 29.00
93370, 89, 29.67
93371, 85, 28.33
93372, 89, 29.67
93373, 89, 29.67
93374, 91, 30.33
93375, 91, 30.33
93376, 83, 27.67
93377, 90, 30.00
93378, 84, 28.00
93379, 90, 30.00
93380, 86, 28.67
93381, 92, 30.67
93382, 86, 28.67
93383, 88, 29.33
93384, 83, 27.67
93385, 91, 30.33
93386, 85, 28.33
93387, 89, 29.67
93388, 85, 28.33
93389, 91, 30.33
93390, 87, 29.00
93391, 91, 30.33
93392, 87, 29.00
93393, 87, 29.00
93394, 87, 29.00
93395, 88, 29.33
93396, 86, 28.67
93397, 86, 28.67
93398, 90, 30.00
93399, 86, 28.67
93400, 88, 29.33
93401, 86, 28.67
93402, 87, 29.00
93403, 89, 29.67
93404, 85, 28.33
93405, 89, 29.67
93406, 85, 28.33
93407, 89, 29.67
93408, 85, 28.33
93409, 89, 29.67
93410, 85, 28.33
93411, 89, 29.67
93412, 87, 29.00
93413, 90, 30.00
93414, 86, 28.67
93415, 90, 30.00
93416, 86, 28.67
93417, 90, 30.00
93418, 90, 30.00
93419, 88, 29.33
93420, 91, 30.33
93421, 89, 29.67
93422, 89, 29.67
93423, 89, 29.67
93424, 91, 30.33
93425, 87, 29.00
93426, 89, 29.67
93427, 83, 27.67
93428, 91, 30.33
93429, 83, 27.67
93430, 90, 30.00
93431, 84, 28.00
93432, 90, 30.00
93433, 86, 28.67
93434, 90, 30.00
93435, 84, 28.00
93436, 90, 30.00
93437, 88, 29.33
93438, 91, 30.33
93439, 85, 28.33
93440, 89, 29.67
93441, 87, 29.00
93442, 91, 30.33
93443, 87, 29.00
93444, 91, 30.33
93445, 83, 27.67
93446, 91, 30.33
93447, 89, 29.67
93448, 87, 29.00
93449, 90, 30.00
93450, 86, 28.67
93451, 90, 30.00
93452, 86, 28.67
93453, 90, 30.00
93454, 88, 29.33
93455, 92, 30.67
93456, 91, 30.33
93457, 89, 29.67
93458, 89, 29.67
93459, 89, 29.67
93460, 85, 28.33
93461, 89, 29.67
93462, 89, 29.67
93463, 91, 30.33
93464, 91, 30.33
93465, 89, 29.67
93466, 87, 29.00
93467, 90, 30.00
93468, 86, 28.67
93469, 90, 30.00
93470, 86, 28.67
93471, 88, 29.33
93472, 86, 28.67
93473, 90, 30.00
93474, 85, 28.33
93475, 89, 29.67
93476, 89, 29.67
93477, 89, 29.67
93478, 91, 30.33
93479, 87, 29.00
93480, 85, 28.33
93481, 89, 29.67
93482, 89, 29.67
93483, 91, 30.33
93484, 87, 29.00
93485, 90, 30.00
93486, 84, 28.00
93487, 86, 28.67
